722038 NAPLES MUNICIPAL       FL  -5  N26  9  W081 46     3  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  2  5011 K4   743  6530 K6  1637  1347 K4   399  7810 15751  2.6  2.6  1.98  0.08  23.93  13.60  18.62  20.89  73    38    50  2.6
  3  6015 K4  1134  6945 K6  2201  1572 K4   510  9249 16533  2.6  2.4  1.80  0.11  24.88  14.02  19.48  21.57  68    12    47  2.5
  4  6960 K4   938  6987 K6  1595  1975 K4   395 10432 17290  3.6  3.3  2.62  0.15  28.26  18.88  23.62  25.54  71     1   159  2.3
  5  6939 K4   968  5998 K6  1861  2448 K4   468 11091 17886  3.4  3.1  3.03  0.19  29.34  19.83  24.60  26.25  68     0   194  2.4
  6  5441 K4  1326  3577 K6  1878  2721 K4   313 11295 18146  5.9  4.9  4.72  0.21  30.60  22.55  25.95  27.24  73     0   247  1.6
  7  5703 K4  1339  4105 K6  1718  2567 K4   275 11143 17925  5.0  4.1  4.28  0.23  31.39  23.76  27.09  28.31  72     0   287  1.3
  8  5192 K4  1320  3794 K6  1848  2354 K4   322 10600 17315  4.1  3.2  4.89  0.22  31.39  24.17  27.44  28.78  74     0   293  1.2
  9  5000 K4  1485  4224 K6  2176  2110 K4   349  9605 16578  4.6  3.9  4.54  0.19  30.71  23.48  26.87  28.37  73     0   263  1.9
 10  4121 K4  1219  3806 K6  2336  1825 K4   479  8234 15819  4.9  4.3  3.84  0.14  28.84  21.46  24.69  26.20  72     0   211  2.3
 11  4296 K4   487  5583 K6  1387  1355 K4   351  6892 15146  3.0  2.8  2.29  0.11  26.04  16.77  21.01  22.97  66     2    94  2.3
 12  3623 K4   802  5115 K6  2212  1141 K4   347  6204 14811  4.6  4.5  2.33  0.08  23.96  14.57  18.99  21.27  67    34    63  1.6
 13  5186 K4  1098  5189 K6  1267  1882 K4   565  9096 16523  4.0  3.6  3.21  0.15  27.91  18.95  23.14  24.96  71   117  1988  2.1
 2000
  1  4153 K4   622  6258 K6  1846  1090 K4   403  6594 15072  3.2  3.1  1.99  0.07  23.66  12.86  17.95  20.43  66    46    43  2.4
  2  4731 K4  1015  5831 K6  2254  1470 K4   457  7822 15756  3.3  3.2  1.96  0.08  24.12  13.37  18.34  20.70  63    31    43  3.0
  3  5898 K4   752  6344 K6  1613  1853 K4   495  9283 16550  4.0  3.8  2.46  0.11  26.98  17.53  22.13  23.99  63     0   122  3.3
  4  6878 K4  1009  6732 K6  1771  2047 K4   433 10453 17309  3.5  3.2  2.20  0.15  26.75  17.50  22.29  24.01  62     1   115  3.6
  5  6953 K4   985  6078 K6  1457  2442 K4   309 11099 17896  3.8  3.6  3.05  0.19  29.79  20.94  25.54  27.02  64     0   218  3.2
  6  6227 K4  1079  4797 K6  1577  2555 K4   352 11295 18147  5.1  4.3  4.39  0.21  31.57  22.87  26.60  28.10  69     0   267  3.0
  7  5432 K4  1350  3804 K6  1869  2494 K4   325 11135 17912  5.4  4.5  4.84  0.23  31.48  24.25  27.52  28.69  70     0   296  2.9
  8  5196 K4  1465  3778 K6  1733  2372 K4   362 10582 17303  4.6  3.8  4.71  0.22  31.03  22.90  26.47  27.73  75     0   268  2.6
  9  4872 K4  1369  4030 K6  1788  2146 K4   365  9576 16562  4.9  4.3  4.88  0.18  31.30  23.79  26.92  28.43  80     0   276  2.8
 10  4849 K4   899  5316 K6  1728  1664 K4   371  8200 15800  3.0  2.9  3.09  0.14  27.91  16.01  22.23  25.02  73     9   121  3.4
 11  4142 K4   932  5465 K6  2054  1257 K4   327  6865 15131  3.5  3.2  2.51  0.10  25.92  15.04  20.49  22.58  73    15    79  2.9
 12  3532 K4   775  4765 K6  2197  1206 K4   360  6200 14811  4.8  4.6  2.24  0.08  22.92  13.01  17.57  19.75  75    59    48  3.4
 13  5239 K4  1084  5267 K6  1030  1883 K4   537  9092 16521  4.1  3.7  3.19  0.15  27.79  18.34  22.84  24.70  70   161  1896  3.1
 2001
  1  4034 K4   819  6010 K6  2088  1087 K4   424  6617 15087  3.3  3.1  1.73  0.07  20.57   9.09  14.61  17.04  71   127    19  3.1
  2  4963 K4   640  6203 K6  1566  1417 K4   385  7837 15767  4.1  4.0  2.61  0.08  27.08  16.34  21.01  23.52  74     5    99  3.1
  3  5570 K4  1337  5851 K6  2486  1788 K4   538  9275 16555  4.6  4.3  2.49  0.11  25.21  16.55  20.89  22.58  74    11    91  4.1
  4  6405 K4  1251  6074 K6  2482  2099 K4   632 10451 17311  3.7  3.5  2.63  0.15  27.62  17.77  22.68  24.69  69     0   131  3.7
  5  6465 K4  1440  5311 K6  2451  2504 K4   515 11100 17897  4.4  4.1  3.19  0.19  29.44  19.57  24.55  26.25  69     0   191  3.8
  6  6089 K4  1405  4727 K6  1901  2472 K4   383 11296 18149  5.4  4.8  4.26  0.21  30.86  23.15  26.46  27.63  78     0   260  3.1
  7  5107 K4  1564  3380 K6  1897  2531 K4   388 11137 17913  6.2  5.5  4.79  0.23  30.88  23.48  26.74  27.93  81     0   274  3.3
  8  5523 K4  1480  4239 K6  1859  2390 K4   341 10585 17303  5.4  4.7  4.81  0.22  31.81  23.92  27.58  29.22  79     0   296  3.0
  9  4293 K4  1523  3217 K6  1993  2102 K4   403  9582 16561  6.5  5.8  4.78  0.19  29.46  23.27  25.93  27.25  82     0   241  3.0
 10  4409 K4  1112  4086 K6  2021  1900 K4   340  8207 15801  5.6  4.8  3.88  0.14  29.29  20.75  24.66  26.53  76     0   208  4.2
 11  4105 K4   834  5207 K6  1875  1325 K4   330  6872 15132  3.0  2.7  2.64  0.11  27.06  17.89  21.91  23.94  76     0   124  2.9
 12  3443 K4   877  4583 K6  2214  1263 K4   373  6201 14810  2.7  2.5  2.63  0.08  25.35  16.22  20.42  22.50  80    26   102  2.6
 13  5034 K4   996  4907 K6  1038  1906 K4   527  9097 16524  4.6  4.2  3.37  0.15  27.89  19.00  23.12  24.92  76   170  2037  3.3
 2002
  1  3923 K4   944  5665 K6  2314  1097 K4   364  6610 15081  3.5  3.4  2.56  0.07  23.24  13.12  18.26  20.34  74    63    58  3.3
  2  4402 K4  1225  5027 K6  2725  1583 K4   552  7824 15759  4.2  3.9  2.81  0.08  24.61  13.78  18.83  21.31  71    15    39  3.6
  3  5499 K4  1549  5787 K6  2574  1771 K4   362  9263 16550  3.5  3.3  2.86  0.11  27.52  16.81  22.08  24.22  71     9   128  3.5
  4  6612 K4   949  6328 K6  1718  2140 K4   451 10442 17295  2.3  2.2  3.35  0.15  29.07  19.50  24.21  26.16  76     0   179  3.4
  5  6697 K4  1245  5576 K6  1891  2564 K4   478 11096 17891  3.1  3.0  3.53  0.19  31.03  21.04  26.03  27.63  78     0   239  3.9
  6  5363 K4  1729  3542 K6  2174  2642 K4   431 11296 18146  6.3  5.2  4.97  0.21  30.67  23.34  26.52  27.64  87     0   260  3.3
  7  5965 K4  1367  4457 K6  1877  2566 K4   309 11140 17915  4.4  3.7  4.94  0.23  31.56  24.26  27.53  28.70  79     0   297  2.7
  8  5351 K4  1183  3988 K6  1413  2400 K4   288 10592 17312  4.1  3.4  4.94  0.22  32.14  23.97  27.32  28.86  81     0   302  2.8
  9  4818 K4  1237  3788 K6  1687  2219 K4   342  9593 16570  5.1  4.2  5.22  0.19  31.60  24.48  27.42  29.02  83     0   291  3.3
 10  4973 K4   687  5559 K6  1366  1681 K4   327  8220 15811  2.3  2.1  4.21  0.14  30.80  22.41  26.34  28.29  78     0   257  2.8
 11  3944 K4  1139  5075 K6  2272  1244 K4   347  6881 15138  3.0  2.8  2.94  0.11  26.09  16.06  21.03  22.90  73    16    98  3.2
 12  3230 K4  1088  4250 K6  2508  1200 K4   334  6203 14812  4.5  4.2  2.70  0.08  23.78  13.88  18.78  20.97  77    37    53  3.5
 13  5065 K4  1073  4920 K6   898  1926 K4   569  9097 16523  3.8  3.5  3.75  0.15  28.51  19.39  23.70  25.50  77   140  2201  3.3
 2003
  1  3920 K4   948  5716 K6  2560  1124 K4   457  6602 15078  3.0  2.8  1.84  0.07  20.18   9.53  14.87  17.19  76   115     8  3.1
  2  4998 K4   736  6362 K6  1927  1392 K4   503  7812 15753  3.1  3.0  2.71  0.08  25.52  15.07  20.10  22.55  81    12    67  3.6
  3  5653 K4  1127  5780 K6  2111  1894 K4   427  9251 16535  4.2  4.0  3.22  0.11  27.91  20.36  23.96  25.46  80     4   184  3.2
