722065 JACKSONVILLE NAS       FL  -5  N30 14  W081 40     9  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 10  3805 J5   860  3441 J6  1723  1813 J5   391  7701 15651  5.1  4.9  3.19  0.14  26.16  18.72  22.23  23.47  74     5   132  4.0
 11  2834 J5   757  2669 J6  1692  1519 J5   292  6236 14800  5.6  5.2  2.39  0.10  21.87  13.18  17.35  18.62  73    62    38  4.6
 12  2644 J5   815  3262 J6  2398  1208 J5   354  5520 14386  5.6  5.1  2.04  0.08  18.90   9.84  14.07  15.70  75   128     5  3.3
 13  4305 J5  1126  3379 J6   602  2190 J5   743  8788 16524  5.9  5.4  2.94  0.14  25.39  16.15  20.50  22.01  72   665  1565  4.0
 1997
  1  2598 J5   949  2860 J6  2201  1214 J5   275  5959 14711  6.1  6.0  2.05  0.07  18.68   9.28  13.79  15.35  69   150    15  3.8
  2  3231 J5   916  2801 J6  2042  1734 J5   370  7276 15549  6.7  6.3  2.33  0.08  21.60  12.68  16.83  18.40  75    68    35  3.9
  3  4184 J5  1059  3246 J6  1977  2113 J5   354  8894 16531  6.3  6.0  2.66  0.10  25.50  16.99  21.02  22.50  71     7    98  4.2
  4  5216 J5  1334  3987 J6  2202  2449 J5   448 10298 17480  5.8  5.5  2.59  0.14  25.14  15.48  20.24  21.67  64    15    75  4.7
  5  5342 J5  1241  3455 J6  2036  2807 J5   518 11148 18232  6.3  6.0  3.33  0.18  28.10  19.80  23.72  24.89  68     0   174  4.1
  6  5789 J5   882  3424 J6  1130  3201 J5   315 11441 18562  7.3  6.2  3.87  0.20  29.67  22.06  25.23  26.22  77     0   226  4.2
  7  5534 J5  1070  3329 J6  1785  3069 J5   393 11233 18282  6.3  5.9  4.46  0.22  32.65  23.93  27.68  28.85  75     0   309  3.4
  8  5330 J5   832  3420 J6  1584  2849 J5   473 10509 17535  6.2  5.8  4.53  0.21  32.18  24.21  27.78  28.96  73     0   306  3.5
