702005 SAINT MARY`S (AWOS)    AK  -9  N62  4  W163 18    95  1002
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 10  1412 J8   558  4033 J8  2150   449 J8   227  2813 13459  4.3  4.0  0.71  0.04  -1.86  -8.03  -4.86  -3.67  79   721     0  4.4
 11   405 J8   185  1385 J8  1244   252 J8   143  1043  9656  5.9  5.2  0.75  0.03  -4.03 -10.99  -7.64  -7.24  79   775     0  4.7
 12   167 J8    43  1361 J9   727    82 J8    26   420  7297  3.4  3.1  0.52  0.04  -8.10 -14.52 -11.22 -11.09  76   919     0  5.9
 13  2370 J8  1748  2958 J8  1407  1228 J8   955  5469 16670  6.2  5.4  0.97  0.08   0.90  -6.04  -2.49  -1.81  75  7633     0  5.4
 1997
  1   323 J8   146  1488 J8  1015   175 J8    78   766  8782  3.8  3.4  0.50  0.06  -8.00 -14.47 -11.09 -10.72  80   917     0  5.9
  2  1072 J8   381  2709 J8  1732   522 J8   267  2168 12425  4.7  3.7  0.66  0.08  -4.06 -10.70  -7.34  -6.85  83   720     0  6.9
  3  2452 J8   996  4282 J8  2931   997 J8   339  4626 16293  3.8  3.5  0.44  0.10  -7.61 -14.63 -11.09 -10.43  66   913     0  5.9
  4  4099 J8  1087  5071 J8  2528  1768 J8   479  7618 20110  4.6  4.3  0.76  0.12   2.07  -4.63  -1.22  -0.40  74   588     0  5.0
  5  4939 J8  1901  5450 J8  4149  2110 J8   643 10182 23644  5.7  4.8  1.08  0.12   9.83   1.93   6.05   6.64  72   386     0  4.4
  6  5294 J8  1866  5257 J8  3646  2434 J8   575 11406 25753  5.8  5.1  1.57  0.12  16.13   6.22  11.43  12.20  73   215     0  3.5
  7  4502 J8  2022  4056 J8  3817  2307 J8   601 10696 24432  7.1  6.4  2.09  0.10  16.75   8.06  12.51  13.19  77   184     0  3.5
  8  2396 J8  1327  1284 J8  2060  1756 J8   475  8410 21005  8.8  8.6  2.19  0.07  14.55   7.89  11.27  12.09  87   220     0  4.8
  9  1963 J8   684  2177 J8  2034  1190 J8   293  5514 17296  7.6  7.0  1.62  0.05  11.08   5.04   8.01   9.05  85   308     0  4.3
 10  1385 J8   516  3953 J8  2202   459 J8   227  2830 13487  4.2  3.6  0.72  0.04  -1.09  -7.31  -4.28  -3.23  78   698     0  4.2
 11   448 J8   221  1538 J8  1438   257 J8   131  1052  9682  5.9  5.3  0.63  0.03  -3.87  -7.61  -5.53  -5.22  88   722     0  6.3
 12   149 J8    59   995 J8   937    88 J8    39   421  7304  5.4  5.0  0.39  0.04 -14.48 -19.88 -17.18 -17.17  77  1101     0  4.6
 13  2419 J8  1866  3188 J8  1673  1172 J8   875  5474 16684  5.6  5.0  1.05  0.08   2.61  -4.17  -0.71  -0.07  78  6972     0  4.9
 1998
  1   310 J8   139  1498 J8   974   168 J8   100   759  8761  4.0  3.4  0.56  0.06 -14.02 -19.34 -16.56 -16.26  71  1085     0  6.8
  2  1059 J8   373  3063 J8  1535   435 J8   179  2152 12390  3.6  3.0  0.66  0.08  -9.06 -14.22 -11.50 -10.60  75   839     0  6.0
  3  2184 J8   663  3097 J8  1911  1178 J8   419  4603 16259  6.0  5.4  0.72  0.10  -1.67  -7.18  -4.54  -3.84  77   705     0  6.8
  4  3376 J8  1414  3320 J8  3403  1846 J8   577  7593 20079  7.1  6.0  0.71  0.12   0.72  -4.99  -2.10  -1.44  82   614     0  6.3
  5  3371 J8  1513  2128 J8  2424  2221 J8   455 10164 23619  8.4  7.8  1.00  0.12   5.72  -0.55   2.52   3.03  85   488     0  5.4
  6  4952 J8  1778  4232 J8  3312  2612 J8   544 11403 25746  6.5  5.8  1.48  0.12  13.40   5.06   9.49  10.08  74   273     0  4.2
  7  4523 J8  1710  4350 J8  3558  2244 J8   525 10709 24458  6.8  6.1  2.12  0.10  15.78   9.21  12.44  12.98  82   181     0  3.7
  8  2471 J8  1031  1795 J8  2511  1699 J8   384  8433 21036  8.3  7.9  1.80  0.07  10.48   5.39   8.05   8.64  87   322     0  5.8
  9  2294 J8   986  2981 J8  2518  1153 J8   331  5538 17328  7.4  6.6  1.31  0.05   8.50   3.36   5.95   6.75  87   372     0  5.0
 10  1154 J8   558  2454 J8  2163   548 J8   225  2849 13522  6.7  5.9  0.81  0.04   1.04  -3.60  -1.08  -0.38  86   608     0  4.8
 11   429 J8   241  1430 J8  1385   252 J8   121  1061  9711  6.5  5.8  0.75  0.03  -5.35  -9.81  -7.48  -7.21  88   777     0  5.2
 12   163 J8    37  1268 J8   697    86 J8    31   422  7307  3.4  2.8  0.49  0.04 -12.43 -18.13 -14.92 -14.73  78  1042     0  4.7
 13  2191 J8  1625  2635 J8  1048  1204 J8   905  5474 16685  6.2  5.5  1.03  0.08   1.09  -4.57  -1.64  -1.08  81  7307     0  5.4
 1999
  1   303 J8   151  1288 J8   825   170 J8    69   752  8732  3.8  3.5  0.48  0.06 -16.29 -21.80 -18.97 -18.65  69  1159     0  6.9
  2   947 J8   370  2410 J8  1590   463 J8   190  2135 12365  3.9  3.6  0.40  0.08 -16.00 -21.14 -18.57 -18.10  79  1033     0  5.9
  3  2728 J8   616  5650 J8  2190   877 J8   427  4579 16224  2.4  1.9  0.51  0.10  -9.92 -16.22 -13.04 -12.17  64   973     0  5.8
  4  3089 J8  1547  3011 J8  3806  1736 J8   509  7569 20047  7.2  6.5  0.63  0.12  -2.34  -9.27  -5.37  -4.73  81   724     0  6.5
  5  4626 J8  1896  4606 J8  4004  2155 J8   473 10147 23589  6.4  5.8  0.83  0.12   5.21  -2.46   1.46   2.18  74   526     0  4.2
  6  5576 J8  1568  5263 J8  3161  2584 J8   565 11400 25736  6.9  5.7  1.61  0.12  13.98   5.71   9.96  10.56  74   255     0  4.2
  7  4034 J8  2007  3336 J8  3582  2134 J8   435 10721 24477  7.7  7.3  1.94  0.10  13.85   7.38  10.43  10.86  84   239     0  4.9
  8  3166 J8  1333  3185 J8  3221  1710 J8   499  8455 21068  7.3  6.8  1.93  0.07  13.22   7.29  10.05  10.73  85   250     0  4.3
  9  2252 J8   964  2780 J8  2649  1224 J8   410  5562 17358  7.3  6.5  1.32  0.05  10.27   3.90   6.86   7.98  84   337     0  4.4
 10  1179 J8   495  2481 J8  2030   582 J8   221  2868 13550  6.5  5.8  0.67  0.04  -1.21  -6.80  -4.08  -3.03  81   692     0  3.3
 11   431 J8   204  1694 J8  1586   229 J8   121  1071  9740  5.5  4.9  0.62  0.03  -9.93 -14.70 -12.23 -11.89  81   919     0  5.7
