703860 PETERSBURG             AK  -9  N56 48  W132 57    33  1009
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  2  1039 J8   432  1530 J8  1616   640 J8   191  3032 13280  6.3  5.9  0.73  0.13   2.80  -2.59  -0.04   0.92  84   529     0  1.2
  3  1799 J8   724  1522 J8  1948  1207 J8   319  5481 16369  8.0  7.3  0.87  0.17   5.12   0.39   2.64   3.44  84   483     0  1.9
  4  3184 J8  1543  2662 J8  3186  1807 J8   456  8229 19372  7.4  6.7  0.81  0.20   7.04   1.13   4.24   5.03  79   427     0  2.0
  5  4406 J8  1532  3158 J8  2911  2587 J8   455 10454 21976  6.9  6.0  0.95  0.21  11.49   3.80   7.82   8.68  76   331     0  2.0
  6  4472 J8  1879  2830 J8  3146  2720 J8   489 11462 23336  6.9  6.5  1.40  0.21  14.54   7.67  11.21  11.88  79   217     0  1.7
  7  3764 J8  1898  2117 J8  2972  2516 J8   411 10858 22454  8.5  7.4  1.76  0.17  15.78  10.33  13.01  13.50  85   164     0  1.4
  8  3077 J8  1152  1753 J8  1961  2165 J8   408  8886 19979  8.2  7.6  1.84  0.13  15.13   9.21  12.01  12.73  86   191     0  1.4
  9  2269 J8  1014  2112 J8  2325  1342 J8   319  6269 17090  7.6  7.0  1.61  0.09  13.03   6.57   9.70  10.49  85   256     0  1.6
 10  1131 J8   478   969 J8  1095   826 J8   188  3696 14075  8.8  8.1  1.11  0.06   8.30   3.92   6.21   6.91  86   379     0  1.7
 11   611 J8   299  1015 J8  1193   407 J8   150  1844 11203  8.1  7.1  0.97  0.05   5.63   1.51   3.55   3.82  88   443     0  2.0
 12   330 J8   154   770 J8  1035   228 J8    53  1107  9586  7.4  7.0  0.79  0.06   2.79  -1.74   0.64   0.93  86   552     0  1.6
 13  2210 J8  1537  1774 J8   813  1395 J8   938  6068 16606  7.7  7.0  1.12  0.13   8.39   2.95   5.69   6.33  84  4628     0  1.7
 2001
  1   389 J8   224   550 J8   844   294 J8    97  1527 10608  9.0  7.8  0.92  0.10   2.65  -3.04   0.09   0.99  84   574     0  1.3
  2  1162 J8   449  1933 J8  1817   651 J8   200  3048 13311  5.8  5.2  0.71  0.13   1.87  -2.84  -0.56   0.10  80   527     0  2.0
  3  1833 J8   940  1499 J8  1975  1213 J8   357  5462 16350  8.6  7.5  0.70  0.17   4.31  -2.79   0.81   2.03  79   545     0  2.2
  4  4242 J8  1015  4517 J8  2341  1934 J8   457  8212 19358  5.7  3.9  0.69  0.20   8.39   0.51   4.61   5.70  82   416     0  2.3
  5  3634 J8  1525  1796 J8  2200  2583 J8   555 10444 21969  8.4  7.6  0.95  0.21  11.44   2.39   7.27   8.23  77   354     0  2.4
  6  4285 J8  1737  2364 J8  2423  2816 J8   451 11462 23335  8.2  7.5  1.39  0.21  15.87   7.28  11.92  12.73  77   207     5  1.8
  7  3866 J8  1397  2144 J8  2363  2620 J8   452 10868 22469  8.3  7.4  1.76  0.17  15.87   9.35  12.57  13.17  80   177     0  1.7
  8  3771 J8  1861  3449 J8  3680  1894 J8   523  8903 20000  6.9  6.1  1.88  0.13  16.71   8.82  12.75  13.76  81   173     0  2.0
  9  2095 J8   931  1476 J8  1907  1448 J8   343  6288 17101  8.7  7.8  1.59  0.09  12.77   7.72  10.09  10.75  85   243     0  2.5
 10  1054 J8   426   645 J8  1060   853 J8   207  3713 14092  8.9  8.6  1.03  0.06   8.10   3.02   5.61   6.34  85   396     0  2.3
 11   603 J8   187   955 J8  1215   434 J8   130  1854 11223  7.7  7.2  0.81  0.05   2.97  -1.10   0.94   1.20  84   522     0  2.1
 12   343 J8   156   674 J8   883   248 J8    68  1109  9591  7.6  7.2  0.76  0.06   3.61  -1.02   1.48   1.97  82   528     0  2.3
 13  2273 J8  1583  1833 J8  1192  1416 J8   944  6074 16617  7.8  7.0  1.10  0.13   8.71   2.36   5.63   6.41  81  4662     5  2.1
 2002
  1   367 J8   167   353 J8   518   307 J8    92  1519 10594  9.1  8.3  1.01  0.10   3.66  -0.66   1.41   1.77  86   522     0  2.1
  2   847 J8   463   823 J8  1313   624 J8   218  3031 13282  8.2  7.8  0.86  0.13   1.95  -2.11  -0.07   0.35  87   515     0  1.7
  3  2613 J8   891  3476 J8  2366  1232 J8   443  5439 16323  4.2  3.3  0.63  0.17   4.13  -3.77   0.28   1.66  71   563     0  2.3
  4  4182 J8  1393  4483 J8  2807  1853 J8   417  8190 19332  4.1  3.3  0.90  0.20   6.00  -1.31   2.41   3.40  68   479     0  1.7
  5  3922 J8  1775  2739 J8  2937  2338 J8   451 10429 21947  7.4  6.7  1.33  0.21  11.57   3.19   7.58   8.50  72   339     0  1.7
  6  4421 J8  1919  2917 J8  3156  2611 J8   458 11459 23332  7.5  6.9  1.85  0.21  14.64   8.61  11.78  12.31  76   201     0  1.8
  7  3188 J8  1187  1203 J8  1834  2449 J8   405 10879 22484  9.0  8.7  2.16  0.17  15.53   9.89  12.52  12.97  84   174     0  1.3
  8  3350 J8  1891  2700 J8  3505  1885 J8   391  8923 20017  7.9  7.0  2.35  0.13  15.78  10.01  12.73  13.42  84   168     0  1.3
  9  2111 J8  1229  1790 J8  2704  1304 J8   321  6310 17133  8.3  7.5  1.80  0.09  12.01   7.02   9.32  10.07  88   264     0  1.2
 10  1248 J8   603  1584 J8  1956   795 J8   279  3732 14122  8.2  7.3  1.66  0.06   9.63   4.74   7.11   7.90  87   345     0  1.3
 11   576 J8   325   777 J8  1183   417 J8   134  1865 11241  8.3  7.4  1.47  0.05   7.70   2.77   5.21   5.63  87   393     0  1.4
 12   269 J8   108   322 J8   741   224 J8    35  1110  9595  8.2  8.0  1.09  0.06   4.10  -0.19   2.18   2.40  86   508     0  2.0
 13  2258 J8  1559  1931 J8  1329  1337 J8   873  6074 16617  7.5  6.8  1.43  0.13   8.89   3.18   6.04   6.70  81  4473     0  1.7
 2003
  1   378 J8   155   513 J8   838   297 J8    86  1511 10573  8.0  7.5  1.26  0.10   3.77  -0.35   1.82   2.27  87   515     0  1.6
  2   770 J8   422   645 J8  1062   592 J8   187  3014 13257  9.1  8.5  1.08  0.13   2.38  -1.02   0.63   1.10  89   494     0  0.9
  3  1973 J8   822  1950 J8  1954  1192 J8   300  5417 16297  7.0  6.1  0.89  0.17   3.78  -2.43   0.57   1.60  75   547     0  1.9
  4  3773 J8  1518  3804 J8  3134  1857 J8   451  8168 19306  4.9  4.2  1.01  0.20   9.68   1.36   5.57   6.81  70   384     0  2.1
  5  4451 J8  1837  3860 J8  3594  2283 J8   474 10414 21929  6.0  5.2  1.20  0.21  12.53   3.97   8.41   9.38  69   313     0  1.9
