722053 ORLANDO EXECUTIVE AP   FL  -5  N28 33  W081 20    33  1009
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  3  5522 K4  1346  6031 K6  2816  1761 K4   705  9043 16530  4.0  3.5  2.05  0.10  23.46  13.05  17.95  20.06  67    65    63  3.9
  4  6148 K4  1312  5419 K6  2456  2414 K4   618 10357 17397  4.6  3.9  2.52  0.14  28.01  17.38  22.33  24.44  69     1   132  3.7
  5  6631 K4  1620  5708 K6  2662  2340 K4   568 11128 18083  3.5  3.2  3.14  0.18  31.92  20.96  26.04  27.89  71     0   251  3.1
  6  7118 K4   710  6112 K6  1471  2449 K4   387 11386 18385  3.6  2.8  3.84  0.21  35.81  24.68  29.62  31.58  68     0   357  3.5
  7  6114 K4  1214  4623 K6  1948  2615 K4   372 11202 18134  4.2  3.7  5.04  0.22  33.42  24.43  28.21  29.55  77     0   329  2.9
  8  5741 K4  1009  4503 K6  1697  2421 K4   357 10555 17445  3.7  3.2  4.78  0.21  32.48  24.26  27.71  29.17  80     0   311  2.5
  9  3977 K4  1216  2454 K6  1883  2328 K4   375  9426 16600  5.5  5.1  4.99  0.18  29.83  23.00  25.81  27.16  85     0   243  3.2
 10  4543 K4   774  4749 K6  1637  1830 K4   387  7934 15724  3.7  3.4  3.10  0.14  29.52  21.06  24.71  26.67  75     0   216  3.0
 11  3607 K4   885  4353 K6  1980  1428 K4   309  6516 14949  3.2  2.9  2.79  0.10  26.73  17.33  21.72  23.89  78     4   115  2.2
 12  3136 K4   890  4310 K6  2324  1198 K4   301  5805 14563  4.2  4.1  2.40  0.08  24.39  14.90  19.09  21.40  79    36    77  2.6
 13  4981 K4  1395  4756 K6  1014  1955 K4   527  8923 16526  4.3  3.8  3.24  0.14  28.33  18.82  23.11  25.00  75   231  2158  3.2
 1999
  1  3612 K4   736  5076 K6  2058  1210 K4   411  6216 14859  3.9  3.6  1.90  0.07  23.22  12.10  17.30  19.93  75    62    42  3.1
  2  4480 K4  1080  5639 K6  2372  1407 K4   401  7484 15625  2.9  2.8  1.81  0.08  23.50  12.54  17.54  19.97  68    50    41  3.2
  3  5560 K4  1435  6351 K6  2826  1599 K4   601  9029 16522  2.2  2.0  1.64  0.10  24.77  12.32  18.40  20.98  62    25    31  3.4
  4  6380 K4  1410  6025 K6  2375  2115 K4   491 10347 17390  2.9  2.8  2.50  0.14  29.73  17.97  23.20  25.41  66     6   171  3.3
  5  6484 K4  1136  5305 K6  1985  2548 K4   477 11123 18077  3.2  3.1  2.69  0.18  29.39  19.13  23.74  25.52  71     2   186  3.4
  6  5276 K4  1586  3357 K6  2216  2695 K4   366 11385 18385  5.2  4.7  4.53  0.21  30.55  22.50  25.62  26.88  81     0   246  2.8
  7  6295 K4   890  4912 K6  1403  2636 K4   353 11206 18138  3.0  2.4  4.23  0.22  32.77  23.87  27.75  29.23  76     0   310  2.6
  8  5726 K4   955  4480 K6  1568  2400 K4   313 10563 17452  3.8  3.2  4.78  0.21  33.32  23.97  27.74  29.39  77     0   320  3.0
  9  4735 K4  1442  3787 K6  2379  2194 K4   437  9438 16610  4.9  4.3  4.26  0.18  31.07  23.00  26.31  28.06  78     0   261  3.2
