722070 SAVANNAH INTL AP       GA  -5  N32  7  W081 12    14  1011
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  9  4568 K4  1655  3836 K6  2596  2063 K4   413  9145 16643  4.6  4.0  4.11  0.18  29.57  20.70  24.75  26.74  84     0   204  2.5
 10  4397 K4   842  5142 K6  2048  1548 K4   395  7482 15591  2.8  2.6  2.62  0.14  26.63  14.11  19.81  22.80  79    26    89  2.0
 11  2918 K4   832  3257 K6  2101  1413 K4   329  5955 14649  5.2  4.6  2.47  0.10  22.82  11.27  16.70  19.15  81    61    22  2.0
 12  2552 K4  1179  3812 K6  2936   939 K4   283  5204 14177  5.5  5.3  2.10  0.08  18.47   7.57  12.59  15.11  82   174    10  2.6
 13  4711 K4  1584  4565 K6   926  1864 K4   625  8640 16530  4.2  3.7  2.90  0.14  25.37  14.49  19.55  21.69  79   848  1446  2.6
 1999
  1  2997 K4  1014  4451 K6  2800  1071 K4   393  5632 14519  4.2  3.9  1.67  0.07  18.45   4.10  11.05  14.14  77   221     3  2.6
  2  4029 K4  1147  5185 K6  2693  1325 K4   467  6979 15424  4.0  3.7  1.57  0.08  19.14   5.55  12.22  15.22  70   168     0  2.7
  3  5125 K4  1553  5819 K6  2918  1597 K4   511  8674 16498  2.7  2.4  1.37  0.10  20.30   6.02  13.15  15.87  65   163     2  3.3
  4  5522 K4  1976  4893 K6  3080  2158 K4   572 10189 17547  3.6  3.4  2.39  0.14  26.40  14.36  20.20  22.28  71    36    97  3.3
  5  6281 K4  1671  5162 K6  2517  2534 K4   467 11142 18383  3.4  2.9  2.56  0.18  27.94  15.00  21.31  23.68  73    10   107  2.6
  6  5653 K4  1732  3932 K6  2424  2757 K4   485 11491 18762  5.3  4.6  4.03  0.20  29.68  19.92  24.46  26.13  81     0   194  2.9
