722024 MIAMI/OPA LOCKA        FL  -5  N25 54  W080 17     3  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  8  5455 K4  1222  3938 K6  1691  2538 K4   273 10596 17299  3.9  3.3  4.83  0.22  31.97  24.67  28.03  29.31  78     0   310  3.0
  9  4866 K4  1206  3872 K6  1932  2300 K4   398  9609 16566  4.7  4.0  5.18  0.19  31.20  25.07  27.82  29.04  81     0   294  3.4
 10  4640 K4   814  4787 K6  1536  1849 K4   375  8250 15819  3.0  2.9  4.28  0.14  30.65  23.45  26.88  28.52  78     0   270  3.0
 11  3706 K4   941  4248 K6  2153  1491 K4   382  6919 15159  3.8  3.5  3.18  0.11  26.84  17.90  22.25  24.03  76     6   127  3.5
 12  3240 K4   751  3864 K6  2047  1401 K4   349  6244 14838  4.4  4.2  2.92  0.08  25.16  16.23  20.65  22.66  79    19    92  4.2
 13  4822 K4  1031  4398 K6   888  2059 K4   509  9114 16523  4.0  3.6  3.80  0.15  28.63  20.94  24.58  26.10  76    74  2440  3.6
 2003
  1  3745 K4  1006  5372 K6  2555  1134 K4   407  6642 15099  3.5  3.2  2.08  0.07  22.07  11.19  16.41  19.09  75    74    22  3.7
  2  4505 K4   841  5073 K6  2156  1682 K4   554  7845 15764  3.0  2.9  2.89  0.08  26.84  17.11  21.82  24.07  81     2   104  3.6
  3  5413 K4   969  5190 K6  1851  2095 K4   391  9272 16536  4.0  3.8  3.36  0.11  29.50  20.97  24.98  26.80  81     3   217  3.6
  4  5774 K4  1578  4820 K6  2237  2372 K4   472 10441 17286  4.2  4.0  3.03  0.15  27.73  19.70  23.69  25.15  72     2   163  4.1
  5  6117 K4  1392  4725 K6  1950  2628 K4   363 11087 17868  3.7  3.3  4.05  0.19  31.04  23.63  26.92  28.19  80     0   279  3.5
