722108 SOUTHWEST FLORIDA I    FL  -5  N26 32  W081 45     9  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  1  3780 K4   927  5262 K6  2386  1242 K4   429  6540 15042  4.0  3.7  2.07  0.07  24.53  12.87  18.28  21.24  79    41    52  3.1
  2  5043 K4   633  6604 K6  1634  1313 K4   406  7759 15731  2.9  2.9  1.88  0.08  24.61  12.20  17.94  20.90  74    43    46  2.7
  3  5905 K4  1197  6719 K6  2315  1594 K4   492  9215 16530  2.1  1.9  1.77  0.11  26.16  11.54  18.63  21.78  73    18    35  2.9
  4  6832 K4  1117  6869 K6  1776  1940 K4   421 10420 17305  2.9  2.8  2.53  0.15  30.20  16.10  22.84  25.89  71     1   146  2.7
  5  6745 K4   999  5766 K6  1757  2442 K4   429 11097 17916  2.9  2.7  2.83  0.19  30.59  17.48  23.65  26.02  73     1   178  2.5
  6  5284 K4  1400  3356 K6  1863  2766 K4   308 11311 18184  4.9  4.5  4.68  0.21  31.03  22.03  25.39  26.85  84     0   246  2.2
  7  6374 K4   831  5079 K6  1172  2468 K4   236 11154 17953  3.6  3.2  4.26  0.23  32.13  23.71  27.19  28.64  81     0   297  2.2
  8  5407 K4  1080  4050 K6  1568  2372 K4   324 10596 17340  4.0  3.6  4.89  0.22  32.18  24.04  27.25  28.79  83     0   303  2.0
  9  4714 K4  1397  3748 K6  2127  2164 K4   358  9579 16581  4.8  4.1  4.50  0.19  31.21  23.06  26.32  28.08  84     0   264  2.4
 10  4235 K4  1248  4044 K6  2390  1811 K4   433  8189 15806  4.4  3.9  3.62  0.14  29.01  20.26  24.04  26.08  83     0   196  3.6
 11  4135 K4   559  5220 K6  1538  1379 K4   341  6834 15115  3.0  2.9  2.09  0.11  26.41  15.33  20.32  22.90  79     5    81  3.7
 12  3483 K4   849  4826 K6  2210  1149 K4   371  6141 14773  4.8  4.7  2.31  0.08  23.97  13.09  17.90  20.80  79    42    48  2.8
 13  5161 K4  1138  5129 K6  1193  1887 K4   554  9070 16523  3.7  3.4  3.12  0.15  28.50  17.64  22.48  24.83  78   152  1892  2.7
 2000
  1  4038 K4   677  6039 K6  2018  1111 K4   399  6533 15038  3.2  3.1  1.95  0.07  23.75  11.06  16.94  20.14  78    59    30  2.9
  2  4718 K4   998  5815 K6  2332  1492 K4   510  7771 15735  3.9  3.8  1.95  0.08  24.62  11.36  17.55  20.70  73    43    33  3.0
  3  5578 K4   917  5785 K6  1958  1996 K4   546  9249 16551  3.6  3.4  2.40  0.11  27.68  15.03  21.14  23.89  73     0    94  2.9
  4  6695 K4  1254  6546 K6  2261  2044 K4   539 10442 17320  2.9  2.7  2.17  0.15  26.23  12.90  19.59  22.44  78    15    52  3.0
  5  6853 K4  1029  5927 K6  1831  2440 K4   426 11106 17925  3.6  3.4  2.91  0.19  31.23  17.97  24.67  27.15  75     0   194  2.5
  6  6086 K4   852  4521 K6  1202  2642 K4   341 11310 18184  4.7  4.0  4.39  0.21  33.27  21.53  26.46  28.50  80     0   272  2.6
  7  5537 K4  1261  3877 K6  1722  2513 K4   376 11146 17947  4.7  3.8  4.84  0.23  32.62  23.29  27.19  28.76  83     0   298  2.3
  8  5638 K4  1231  4480 K6  1552  2290 K4   258 10577 17322  4.2  3.5  4.69  0.21  32.58  23.19  27.01  28.85  82     0   296  2.3
  9  4927 K4  1336  4226 K6  1908  2070 K4   400  9550 16566  4.5  3.8  4.82  0.18  32.10  23.73  27.07  28.85  85     0   288  2.4
 10  4713 K4  1052  5114 K6  1932  1668 K4   373  8154 15790  2.6  2.5  3.01  0.14  29.27  18.65  23.37  25.94  77     0   175  3.5
 11  3994 K4  1069  5189 K6  2199  1247 K4   348  6807 15103  2.9  2.6  2.43  0.10  26.30  14.85  20.14  22.67  77    17    84  2.9
 12  3556 K4   580  4803 K6  1743  1238 K4   308  6137 14775  3.9  3.6  2.12  0.08  23.94  12.13  17.44  20.27  74    60    51  3.4
 13  5194 K4  1055  5193 K6   832  1896 K4   534  9065 16521  3.7  3.3  3.14  0.15  28.63  17.14  22.38  24.85  78   193  1867  2.8
 2001
  1  3932 K4   766  5620 K6  2037  1179 K4   446  6556 15052  3.3  3.0  1.72  0.07  21.74   6.65  14.05  17.44  67   145    17  3.0
  2  4927 K4   653  6309 K6  1629  1378 K4   406  7786 15748  3.8  3.6  2.60  0.08  27.94  14.14  20.54  23.96  77     8    84  2.9
  3  5326 K4  1458  5520 K6  2669  1811 K4   567  9242 16555  4.5  4.2  2.44  0.11  25.93  14.01  19.95  22.42  77    24    74  3.6
  4  6287 K4  1260  5799 K6  2291  2204 K4   537 10439 17323  3.1  2.9  2.62  0.15  28.70  15.50  22.12  24.90  73     2   116  3.4
  5  6561 K4  1262  5421 K6  2024  2553 K4   426 11106 17928  3.7  3.2  3.09  0.19  30.68  17.39  23.99  26.49  73     0   177  3.6
  6  5894 K4  1266  4390 K6  1756  2553 K4   418 11312 18188  3.9  3.2  4.15  0.21  31.84  21.24  25.79  27.68  82     0   246  2.8
  7  5148 K4  1459  3408 K6  1772  2543 K4   351 11148 17947  5.1  4.1  4.82  0.23  31.58  22.39  26.17  27.60  84     0   268  2.7
  8  5665 K4  1439  4549 K6  1885  2272 K4   348 10580 17324  3.9  3.2  4.86  0.22  32.45  23.48  27.20  29.00  80     0   299  2.7
  9  4470 K4  1470  3384 K6  2035  2092 K4   395  9556 16567  5.4  4.8  4.68  0.19  30.04  22.73  25.49  27.03  86     0   242  3.0
 10  4238 K4  1301  3802 K6  2292  1890 K4   329  8162 15785  5.1  4.5  3.70  0.14  28.71  19.92  23.81  25.74  78     2   188  4.0
 11  4023 K4   889  5287 K6  1916  1266 K4   342  6814 15100  2.8  2.6  2.57  0.11  27.17  16.71  21.19  23.75  80     0   108  3.5
