722060 JACKSONVILLE INTL ARPT FL  -5  N30 30  W081 42     8  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 12  2917 K4  1002  4331 K6  2632  1042 K4   327  5480 14361  4.3  3.9  1.94  0.08  18.65   6.17  12.23  15.18  80   185     2  2.5
 13  4767 K4  1202  4727 K6   702  1867 K4   651  8772 16528  3.1  2.8  2.87  0.14  25.86  14.52  19.83  22.23  78   698  1387  2.9
 2000
  1  3041 K4  1084  4405 K6  2833  1078 K4   393  5891 14669  4.4  4.2  1.53  0.07  18.48   5.65  11.61  14.32  78   197     2  3.1
  2  4598 K4   934  6388 K6  2206  1206 K4   417  7225 15520  2.6  2.4  1.50  0.08  20.63   6.27  12.94  16.27  74   146     4  2.5
  3  5078 K4  1557  5522 K6  2984  1714 K4   541  8879 16534  3.4  3.1  1.81  0.10  24.24  10.82  17.39  20.09  76    48    23  3.1
  4  6165 K4  1650  5855 K6  2735  2101 K4   603 10293 17495  2.9  2.6  1.97  0.14  24.82  11.22  18.01  20.48  73    40    31  3.4
  5  7151 K4   804  6474 K6  1409  2380 K4   397 11151 18254  2.4  2.1  2.91  0.18  30.43  17.83  24.03  26.26  72     1   181  3.4
  6  5882 K4  1331  4255 K6  1987  2716 K4   394 11448 18586  3.9  2.9  4.15  0.20  31.58  20.23  25.41  27.39  78     0   227  2.7
  7  6300 K4  1353  5075 K6  1884  2497 K4   327 11234 18306  3.2  2.5  4.60  0.22  32.91  21.52  26.77  28.76  76     0   276  3.1
  8  5947 K4  1014  4837 K6  1630  2413 K4   358 10497 17545  3.0  2.5  4.45  0.21  32.54  21.85  26.57  28.49  78     0   275  2.6
  9  3957 K4  1515  2796 K6  2034  2116 K4   421  9254 16612  5.5  4.7  4.47  0.18  28.91  21.60  24.76  26.18  88     0   208  3.1
 10  4537 K4  1026  5316 K6  2076  1515 K4   364  7665 15640  2.5  2.3  2.25  0.14  25.60  13.66  19.12  22.08  80    19    59  2.7
 11  3290 K4  1148  4295 K6  2595  1183 K4   371  6192 14779  3.8  3.1  2.08  0.10  21.50   8.28  14.64  17.55  78   127    24  2.4
 12  2907 K4   955  4332 K6  2548  1030 K4   327  5475 14360  4.7  4.6  1.52  0.08  15.94   3.64   9.17  11.88  77   269     4  2.9
 13  4904 K4  1410  4962 K6  1041  1829 K4   614  8767 16525  3.5  3.1  2.77  0.14  25.63  13.55  19.20  21.65  77   846  1314  2.9
 2001
  1  3295 K4  1018  4954 K6  2572  1031 K4   303  5916 14687  3.8  3.5  1.43  0.07  16.95   2.86   9.21  12.47  71   264     3  2.8
  2  3588 K4  1459  3906 K6  3040  1494 K4   444  7240 15536  5.5  5.1  2.19  0.08  21.42  10.14  15.41  17.95  79    96    24  2.7
  3  4320 K4  1640  4112 K6  2966  1826 K4   540  8869 16530  4.9  4.5  1.95  0.10  21.09  10.06  15.42  17.47  73   111    25  4.1
