722055 OCALA MUNI (AWOS)      FL  -5  N29 10  W082 13    27  1010
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 10  4588 K4   776  4939 K6  1735  1747 K4   416  7858 15702  3.2  2.3  2.97  0.14  29.31  17.63  23.04  25.71  73     1   160  1.8
 11  3485 K4  1038  4347 K6  2233  1304 K4   329  6420 14898  3.8  3.3  2.68  0.10  26.03  13.97  19.52  22.42  76    18    68  1.0
 12  3072 K4  1060  4621 K6  2668  1021 K4   278  5702 14503  4.1  4.0  2.37  0.08  23.48  11.23  16.74  19.88  75    74    44  1.4
 13  4815 K4  1328  4618 K6   982  1922 K4   600  8876 16527  4.0  2.9  3.18  0.14  27.70  15.58  21.36  23.88  72   458  1679  2.2
 1999
  1  3534 K4   905  5263 K6  2434  1111 K4   384  6116 14803  3.3  3.0  1.86  0.07  22.44   7.66  14.68  18.38  70   120    18  1.7
  2  4340 K4  1137  5474 K6  2683  1382 K4   484  7399 15592  3.5  3.3  1.77  0.08  22.71   8.69  15.36  18.78  64    95    21  2.4
  3  5574 K4  1349  6276 K6  2581  1630 K4   511  8970 16520  2.2  1.9  1.63  0.10  24.13   7.98  15.95  19.46  60    78     7  2.1
  4  6306 K4  1415  5915 K6  2426  2156 K4   548 10322 17416  2.9  2.7  2.48  0.14  28.82  15.29  21.71  24.57  64    18   129  2.3
  5  6249 K4  1567  5120 K6  2351  2512 K4   527 11129 18128  2.2  2.2  2.73  0.18  29.60  16.85  23.06  25.41  66     3   154  2.1
  6  5189 K4  1318  3145 K6  1813  2774 K4   352 11406 18447  4.1  3.6  4.52  0.21  30.47  21.27  25.15  26.80  76     0   226  1.3
  7  6365 K4   954  5159 K6  1491  2487 K4   328 11219 18195  3.1  2.5  4.27  0.22  32.69  22.21  27.09  28.93  77     0   283  1.7
  8  5578 K4   935  4311 K6  1351  2453 K4   300 10551 17484  3.7  2.8  4.78  0.21  32.61  22.43  26.66  28.58  80     0   285  1.8
  9  4783 K4  1563  3999 K6  2543  2111 K4   377  9392 16615  4.4  3.4  4.16  0.18  30.25  19.78  24.50  26.74  76     0   201  1.8
 10  4172 K4  1283  4338 K6  2450  1693 K4   387  7871 15709  4.0  3.4  3.24  0.14  27.33  16.52  21.54  23.95  76    11   123  1.8
 11  3757 K4   802  4965 K6  1997  1279 K4   327  6430 14907  3.3  3.2  1.98  0.10  23.90  10.80  16.94  20.03  72    54    25  1.7
 12  3041 K4  1106  4484 K6  2780  1030 K4   333  5704 14503  4.4  4.1  2.09  0.08  20.27   7.02  13.36  16.63  73   152     7  1.5
 13  4907 K4  1145  4871 K6   865  1885 K4   606  8876 16527  3.4  3.0  2.96  0.14  27.10  14.71  20.50  23.19  71   530  1479  1.8
 2000
  1  3264 K4   998  4626 K6  2569  1150 K4   383  6109 14796  5.2  4.1  1.69  0.07  20.23   7.43  13.49  16.24  74   145     5  2.1
  2  4547 K4  1007  6035 K6  2270  1306 K4   480  7412 15594  2.6  2.4  1.68  0.08  22.38   6.76  14.38  18.06  69   115     6  1.9
  3  5508 K4  1099  5929 K6  2398  1852 K4   593  9008 16539  3.5  3.2  2.03  0.11  26.23  10.94  18.77  21.76  71    23    31  2.7
  4  6516 K4  1407  6421 K6  2399  2011 K4   587 10348 17435  2.8  2.6  2.04  0.14  26.43  11.13  19.19  22.10  65    31    45  3.1
  5  7149 K4   642  6382 K6  1187  2481 K4   391 11141 18142  2.0  1.7  2.78  0.18  32.11  16.94  24.66  27.30  65     0   192  2.7
  6  5947 K4  1635  4628 K6  2315  2493 K4   402 11406 18448  3.9  3.1  4.23  0.21  32.24  20.63  25.61  27.58  74     0   243  2.0
  7  5836 K4  1426  4424 K6  1923  2473 K4   423 11209 18183  3.8  3.1  4.74  0.22  32.19  21.68  26.39  28.15  79     0   267  2.3
  8  5814 K4  1108  4800 K6  1639  2274 K4   335 10529 17472  3.0  2.4  4.63  0.21  32.29  21.46  26.14  28.25  79     0   265  1.7
  9  4495 K4  1341  3486 K6  2132  2190 K4   431  9358 16593  4.8  4.0  4.51  0.18  30.15  21.40  24.87  26.79  84     0   223  2.3
 10  4605 K4   749  4903 K6  1976  1766 K4   504  7833 15691  3.1  2.5  2.48  0.14  26.98  14.33  20.27  23.27  72    12    84  2.4
 11  3590 K4  1075  4691 K6  2371  1250 K4   397  6401 14891  4.7  3.1  2.22  0.10  23.55   9.97  16.68  19.70  69    93    46  2.3
 12  3231 K4   963  4986 K6  2476   988 K4   298  5699 14501  4.0  3.2  1.71  0.08  18.16   3.85  10.89  14.16  64   232     5  2.7
 13  5042 K4  1285  5109 K6   893  1853 K4   557  8871 16524  3.6  3.0  2.89  0.14  26.91  13.88  20.11  22.78  72   652  1413  2.4
 2001
  1  3437 K4   976  4920 K6  2542  1143 K4   406  6133 14812  5.3  3.5  1.51  0.07  17.83   2.81  10.12  13.38  67   252     3  2.5
  2  4008 K4  1420  4714 K6  2705  1432 K4   454  7427 15608  5.9  3.3  2.37  0.08  24.03  10.40  16.83  20.03  72    56    25  2.7
  3  4625 K4  1851  4606 K6  3125  1749 K4   594  8999 16537  5.0  3.6  2.13  0.10  24.96  10.27  17.64  20.58  64    63    40  3.6
  4  6507 K4  1142  6236 K6  2299  2136 K4   623 10344 17436  3.3  2.4  2.24  0.14  27.58  13.56  20.41  23.31  65    22    89  2.3
