722080 CHARLESTON INTL ARPT   SC  -5  N32 54  W080  2    12  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 11  3047 K4   884  3841 K6  2394  1274 K4   360  5830 14578  4.7  4.1  2.43  0.10  22.63  11.16  16.51  18.91  77    66    23  2.8
 12  2474 K4  1071  3661 K6  2722   967 K4   276  5071 14084  5.3  5.2  2.12  0.08  18.44   7.93  12.77  15.18  79   173    14  3.3
 13  4697 K4  1568  4684 K6   806  1804 K4   618  8574 16531  4.0  3.6  2.90  0.14  25.00  14.76  19.54  21.54  76   869  1449  3.5
 1999
  1  3023 K4   946  4712 K6  2656  1003 K4   353  5502 14438  3.8  3.6  1.58  0.06  18.40   5.57  11.74  14.41  72   202     5  3.5
  2  3902 K4  1153  5098 K6  2836  1321 K4   461  6864 15376  3.7  3.3  1.55  0.07  18.37   5.56  11.87  14.68  68   179     1  3.8
  3  4917 K4  1742  5748 K6  3165  1524 K4   459  8591 16495  2.6  2.2  1.37  0.10  19.25   6.37  12.60  15.08  63   174     3  4.2
  4  5372 K4  2068  4814 K6  3243  2060 K4   498 10149 17583  3.6  3.0  2.42  0.14  25.20  14.46  19.44  21.34  71    36    81  4.5
  5  6457 K4  1600  5413 K6  2373  2561 K4   548 11141 18453  2.8  2.5  2.52  0.17  26.90  15.65  21.09  23.06  73    11   102  3.6
  6  5584 K4  1710  3817 K6  2486  2791 K4   478 11509 18853  4.2  3.4  3.89  0.20  29.13  20.16  24.22  25.77  79     0   190  3.6
  7  6048 K4  1610  4722 K6  2364  2538 K4   350 11279 18557  2.4  2.0  4.31  0.21  32.44  23.40  27.54  28.98  80     0   297  2.9
  8  5805 K4  1228  4743 K6  1740  2357 K4   365 10452 17715  1.9  1.3  4.38  0.20  32.93  23.68  27.90  29.45  76     0   309  3.5
  9  4702 K4  1782  4213 K6  2708  1930 K4   463  9093 16665  4.0  3.5  3.70  0.17  28.66  18.55  23.43  25.42  75     3   161  4.0
 10  3762 K4  1272  3973 K6  2684  1606 K4   436  7394 15568  4.2  3.9  2.52  0.14  24.08  14.01  18.85  21.14  79    41    63  3.5
 11  3401 K4   976  4913 K6  2351  1104 K4   318  5841 14587  2.7  2.6  1.80  0.10  21.34   9.62  15.25  17.91  76    99    13  3.0
 12  2609 K4  1047  4199 K6  2826   910 K4   298  5073 14088  3.8  3.4  1.54  0.08  16.07   4.68  10.41  12.88  74   247     0  3.0
 13  4632 K4  1270  4697 K6   574  1809 K4   657  8574 16532  3.3  2.9  2.63  0.14  24.40  13.48  18.70  20.84  74   992  1227  3.6
 2000
  1  2732 K4  1135  4124 K6  2875   979 K4   294  5494 14429  4.5  4.3  1.43  0.06  14.08   2.92   8.42  10.70  74   306     1  3.7
  2  4174 K4   992  5723 K6  2299  1249 K4   408  6879 15383  2.7  2.5  1.40  0.07  18.55   4.99  11.43  14.52  70   192     1  3.4
  3  5212 K4  1433  6030 K6  2993  1609 K4   524  8634 16520  3.2  2.9  1.72  0.10  22.32   9.89  16.01  18.32  70    85    16  4.0
  4  5846 K4  1768  5491 K6  2900  2122 K4   618 10180 17607  3.6  3.3  1.91  0.14  22.91  11.06  17.11  19.15  71    57    17  4.3
  5  7095 K4  1025  6521 K6  1885  2397 K4   463 11156 18468  2.2  1.7  2.81  0.18  29.75  18.39  23.75  25.78  73     0   178  4.0
  6  6660 K4  1062  5505 K6  1803  2625 K4   385 11510 18852  3.6  3.0  4.02  0.20  31.60  21.14  25.88  27.69  77     0   241  3.5
  7  6378 K4  1254  5115 K6  1980  2569 K4   446 11266 18542  3.4  2.9  4.41  0.21  32.10  22.72  27.01  28.63  80     0   281  3.0
  8  5448 K4  1332  4113 K6  2056  2451 K4   329 10426 17693  3.7  3.1  4.22  0.20  30.87  22.47  26.00  27.36  82     0   259  2.9
  9  4133 K4  1436  3281 K6  2348  2080 K4   418  9054 16638  4.9  4.3  4.01  0.17  27.90  19.76  23.49  25.09  81     1   166  3.7
 10  4521 K4   872  5559 K6  1837  1446 K4   357  7352 15547  1.7  1.5  1.99  0.13  25.00  11.62  17.85  21.03  70    46    45  2.7
 11  3036 K4  1060  3966 K6  2545  1165 K4   373  5810 14570  4.0  3.3  2.00  0.10  18.93   6.94  13.03  15.41  73   174    12  2.9
 12  2449 K4  1112  3765 K6  2975   910 K4   243  5069 14086  4.8  4.7  1.46  0.07  11.27   0.48   5.65   7.79  66   386     0  3.5
 13  4807 K4  1559  4933 K6  1034  1800 K4   644  8569 16528  3.5  3.1  2.61  0.14  23.77  12.70  17.97  20.12  74  1246  1218  3.5
 2001
