722015 KEY WEST NAS           FL  -5  N24 35  W081 41     7  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  4  6996 K4  1022  7047 K6  1578  1836 K4   307 10478 17225  4.1  3.9  2.72  0.16  28.12  22.54  25.17  26.39  79     0   210  4.6
  5  7202 K4   742  6795 K6  1304  2070 K4   345 11060 17762  4.2  4.1  3.13  0.17  29.44  23.50  26.50  27.54  72     0   252  3.7
  6  5918 K4  1591  4454 K6  2417  2481 K4   483 11228 17999  7.5  6.9  4.73  0.17  30.45  25.23  27.68  28.37  75     0   285  3.5
  7  6535 K4  1425  5756 K6  2225  2206 K4   466 11094 17788  6.2  5.8  4.21  0.18  31.32  26.17  28.54  29.33  73     0   323  4.0
  8  5568 K4  1748  4809 K6  2604  2074 K4   464 10616 17233  6.7  6.2  4.81  0.15  31.17  26.29  28.67  29.44  75     0   322  3.0
  9  5171 K4  1404  4492 K6  2373  1995 K4   460  9705 16562  6.5  6.1  4.70  0.16  30.91  25.70  28.32  29.23  77     0   299  4.1
 10  4141 K4  1517  3977 K6  2513  1712 K4   441  8414 15869  6.4  5.9  4.12  0.15  28.48  24.03  26.29  26.89  80     0   246  5.2
 11  4189 K4   639  4679 K6  1562  1541 K4   346  7127 15265  4.9  4.6  2.73  0.16  26.06  22.02  23.78  24.54  75     0   171  5.2
 12  3701 K4   775  4715 K6  1785  1273 K4   255  6461 14965  5.4  5.3  2.47  0.13  24.64  20.52  22.54  23.42  74     2   134  4.1
 13  5342 K4  1227  5230 K6   992  1855 K4   348  9203 16521  5.2  5.0  3.35  0.16  27.98  22.83  25.31  26.25  75    14  2603  4.3
 2000
  1  4120 K4   703  5238 K6  1737  1368 K4   315  6841 15209  3.9  3.9  2.34  0.14  24.56  19.27  21.66  22.83  74     3   114  4.5
  2  4879 K4  1215  5598 K6  2222  1519 K4   365  8028 15837  4.0  4.0  2.40  0.14  24.70  19.58  21.77  22.65  74     0   110  4.5
  3  6059 K4   596  6067 K6  1161  1985 K4   332  9415 16560  4.7  4.5  2.86  0.16  27.05  22.09  24.14  25.13  72     0   193  4.3
  4  6753 K4  1117  6506 K6  1933  2042 K4   469 10497 17240  4.7  4.3  2.57  0.16  27.33  22.20  24.42  25.35  68     0   193  4.8
  5  7403 K4   608  7226 K6  1100  1959 K4   349 11068 17773  5.5  5.3  3.25  0.17  28.73  23.48  25.88  26.62  72     0   241  4.5
  6  6589 K4  1207  5614 K6  1969  2295 K4   444 11228 17998  6.6  6.2  4.42  0.17  30.49  24.72  27.25  27.90  76     0   278  4.3
  7  6886 K4   939  6151 K6  1671  2160 K4   395 11087 17778  6.1  5.6  4.55  0.18  31.94  26.06  28.56  29.38  70     0   331  3.0
  8  6184 K4  1300  5612 K6  2148  1969 K4   425 10600 17220  6.4  5.7  4.61  0.15  31.15  25.38  27.95  28.91  73     0   308  4.0
  9  5830 K4  1048  5666 K6  1907  1852 K4   431  9678 16548  6.5  5.7  4.96  0.16  31.00  25.70  27.94  28.80  74     0   301  3.7
 10  4887 K4  1160  5361 K6  2228  1552 K4   427  8381 15857  4.0  3.8  3.45  0.15  27.77  23.09  25.14  26.08  69     0   220  4.5
 11  4086 K4   907  4542 K6  1918  1526 K4   312  7101 15254  4.6  4.4  2.99  0.16  25.77  21.47  23.35  24.27  70     0   159  4.5
 12  3228 K4   981  3443 K6  2160  1480 K4   321  6457 14967  5.8  5.6  2.96  0.13  23.39  18.94  20.91  21.75  75    13   101  5.1
 13  5575 K4  1312  5585 K6   951  1809 K4   306  9198 16520  5.2  4.9  3.45  0.16  27.82  22.67  24.91  25.81  72    16  2549  4.3
 2001
  1  4151 K4   715  5314 K6  1655  1359 K4   307  6864 15222  3.9  3.8  2.07  0.14  21.23  15.32  18.02  19.14  71    41    40  4.6
  2  4905 K4   850  5459 K6  1939  1664 K4   441  8042 15848  4.7  4.5  2.94  0.14  26.29  21.46  23.44  24.51  77     0   155  5.1
  3  6180 K4   566  6320 K6  1231  1896 K4   347  9409 16567  4.7  4.6  2.67  0.16  26.58  20.68  23.56  24.80  74     0   165  4.5
  4  6492 K4  1390  6131 K6  2247  2073 K4   431 10495 17245  4.3  4.1  2.85  0.16  27.74  22.66  25.01  26.14  70     0   206  5.5
  5  6375 K4  1704  5422 K6  2682  2292 K4   516 11069 17779  5.9  5.4  3.61  0.17  28.46  23.39  25.77  26.60  72     0   235  4.4
  6  7124 K4   686  6552 K6  1410  2172 K4   462 11229 18000  5.0  4.6  4.34  0.17  31.68  26.53  28.96  29.79  71     0   323  3.4
  7  6128 K4  1686  5062 K6  2491  2279 K4   491 11088 17781  6.0  5.5  4.60  0.18  31.55  26.05  28.80  29.60  74     0   325  3.2
  8  6035 K4  1486  5552 K6  2390  1982 K4   497 10602 17218  5.7  5.0  4.72  0.15  31.85  27.04  29.28  30.21  75     0   344  3.4
  9  4782 K4  1598  3864 K6  2558  2073 K4   438  9683 16544  7.3  6.4  4.86  0.16  30.78  25.13  27.85  28.75  77     0   289  3.3
 10  4582 K4  1129  4358 K6  2124  1818 K4   421  8389 15860  6.8  6.1  4.33  0.15  28.51  24.15  26.23  27.04  79     0   248  4.9
 11  4191 K4   604  4692 K6  1685  1580 K4   413  7107 15253  3.8  3.7  2.93  0.16  26.07  21.67  23.58  24.57  79     0   166  4.7
 12  3633 K4   838  4422 K6  1790  1365 K4   293  6457 14966  5.1  4.9  3.07  0.13  25.67  20.95  23.07  24.08  82     2   156  4.2
 13  5382 K4  1132  5262 K6   828  1880 K4   327  9203 16524  5.3  4.9  3.58  0.16  28.03  22.92  25.30  26.27  75    43  2652  4.3
 2002
  1  4007 K4   870  5021 K6  1890  1356 K4   263  6856 15218  4.4  4.3  2.65  0.14  24.47  18.71  21.35  22.44  80    18   119  4.3
  2  4452 K4  1190  4555 K6  2500  1746 K4   448  8030 15838  5.2  4.9  2.99  0.14  24.19  18.88  21.40  22.39  74     4    94  4.3
  3  5650 K4  1526  5617 K6  2426  1861 K4   396  9397 16554  3.9  3.8  2.91  0.16  26.79  21.08  23.70  24.85  77     2   176  4.6
  4  6902 K4   829  6695 K6  1658  2054 K4   442 10487 17239  3.8  3.7  3.14  0.16  28.64  23.23  25.72  26.96  70     0   228  5.2
  5  6870 K4  1482  6318 K6  2318  2083 K4   463 11065 17768  4.5  4.3  3.60  0.17  29.63  24.61  26.89  27.72  74     0   272  5.2
  6  5821 K4  1638  4336 K6  2283  2504 K4   478 11229 17999  7.2  6.6  4.92  0.17  30.24  25.22  27.67  28.35  79     0   282  4.1
  7  6502 K4  1233  5613 K6  1939  2224 K4   387 11091 17785  5.2  5.0  4.77  0.18  31.32  26.04  28.52  29.30  75     0   321  3.4
  8  6265 K4  1042  5619 K6  1963  2111 K4   488 10608 17223  5.5  5.0  4.87  0.15  31.38  26.41  28.81  29.78  74     0   327  3.5
  9  5217 K4  1322  4479 K6  2364  2094 K4   469  9694 16548  6.8  6.1  5.21  0.16  30.84  26.15  28.39  29.26  78     0   305  4.8
 10  5192 K4   830  5823 K6  1623  1575 K4   404  8401 15864  3.9  3.8  4.27  0.15  29.87  25.35  27.35  28.32  76     0   288  3.8
 11  4095 K4   971  4642 K6  1925  1508 K4   368  7116 15260  4.7  4.5  3.15  0.16  25.92  20.65  23.27  24.09  72     5   154  4.6
 12  3491 K4   947  4155 K6  2271  1368 K4   330  6459 14966  5.4  5.2  2.98  0.13  24.38  18.85  21.61  22.62  80     8   109  4.6
