703610 YAKUTAT STATE ARPT     AK  -9  N59 31  W139 38     8  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  8  3193 J6  1614  2117 J7  2981  2083 J6   600  8638 20457  8.4  7.8  2.09  0.07  15.22   8.55  12.10  12.91  89   200     0  3.0
  9  2625 J5  1242  2960 J6  3333  1431 J5   428  5878 17185  6.4  6.0  1.38  0.05  13.29   2.26   7.65   9.92  83   317     0  2.5
 10   982 J5   420   827 J6  1569   762 J5   243  3244 13788  8.2  8.1  1.15  0.03   6.58  -0.95   2.85   4.28  85   481     0  3.0
 11   575 J5   261  1783 J6  1930   307 J5   155  1422 10493  5.4  5.3  0.84  0.03   3.28  -5.90  -1.96   0.09  85   589     0  2.1
 12   244 J5    80   801 J7   963   172 J5    47   732  8558  6.5  6.2  0.71  0.03  -0.95  -8.29  -4.30  -3.04  77   711     0  2.9
 13  2310 I5  1686  2254 I6  1292  1349 I5   971  5756 16633  7.1  6.5  1.16  0.07   7.69  -1.04   3.48   4.93  81  5490     0  2.9
 1997
  1   337 J5   161   630 J7  1074   255 J5    83  1119  9769  8.1  7.3  0.89  0.05   0.67  -5.72  -2.34  -1.35  85   646     0  3.4
  2   676 J5   361   427 J6   744   567 J5   204  2589 12888  8.9  8.4  1.12  0.07   3.94  -0.64   1.66   2.56  95   467     0  3.8
  3  1900 J5   800  2161 J6  2410  1118 J5   347  5032 16315  7.0  6.2  0.68  0.09   2.97  -4.54  -0.72   0.70  73   593     0  3.4
  4  2796 J5  1347  2345 J6  3153  1728 J5   449  7907 19708  7.3  6.8  0.96  0.11   9.21  -1.10   4.42   6.10  81   428     0  3.1
  5  4760 J5  1977  4576 J6  4060  2169 J5   579 10304 22736  6.4  5.6  1.25  0.12  12.93   2.08   8.36   9.67  80   336     0  3.0
  6  4443 J5  1721  3166 J6  3109  2603 J5   456 11424 24406  7.9  7.3  1.73  0.11  16.34   6.80  12.18  13.09  85   203     0  3.0
  7  3616 J5  1745  1698 J6  2645  2637 J5   503 10777 23362  9.0  8.5  2.37  0.09  16.52   9.82  13.58  14.24  90   160     0  3.0
  8  3237 J5  1586  2475 J6  3423  1969 J5   538  8656 20476  7.8  7.5  2.30  0.07  18.19   9.36  14.07  15.41  88   141     0  2.5
  9  2506 J5  1049  2446 J6  2958  1535 J5   463  5898 17201  7.0  6.4  1.76  0.05  15.46   5.35  10.39  12.44  85   238     0  2.9
 10  1351 J5   778  2217 J6  2714   692 J5   256  3261 13811  7.2  6.6  1.04  0.03   8.67  -0.83   3.90   5.80  79   447     0  2.7
 11   489 J8   242  1023 J8  1449   323 J8   109  1431 10510  7.9  7.6  1.12  0.03   5.13   0.03   2.42   3.08  92   472     0  2.2
 12   210 J8    73   522 J8   744   159 J8    35   734  8560  8.3  8.2  0.92  0.03   3.43  -1.32   1.13   1.43  89   536     0  3.2
 13  2193 J6  1613  1974 J7  1213  1313 J6   915  5761 16645  7.7  7.2  1.35  0.07   9.46   1.61   5.75   6.93  85  4666     0  3.0
 1998
  1   327 J8   144   704 J8   947   236 J8    75  1111  9743  7.1  6.9  0.83  0.05   0.57  -5.19  -2.20  -1.67  79   640     0  2.2
  2   854 J8   369  1504 J8  1593   513 J8   150  2572 12858  7.2  6.9  0.97  0.07   5.79  -0.31   2.39   3.67  86   436     0  2.3
  3  2167 J8   893  3436 J8  2913   978 J8   420  5009 16285  5.4  5.0  0.84  0.09   5.64  -2.90   1.01   2.95  81   526     0  1.6
  4  2916 J8  1449  2590 J8  3111  1691 J8   432  7883 19681  7.8  7.4  1.07  0.11   7.31   0.85   4.22   5.10  84   427     0  2.7
  5  3708 J8  1549  2717 J8  2892  2213 J8   387 10288 22710  8.0  7.5  1.34  0.12   9.83   3.92   7.09   7.65  85   355     0  2.6
  6  4004 J8  1773  2948 J8  3243  2383 J8   386 11421 24402  7.6  7.4  1.89  0.11  13.54   7.15  10.97  11.54  82   240     0  1.9
  7  3216 J8  1275  1308 J8  2323  2504 J8   452 10789 23379  9.0  8.8  2.15  0.09  14.28   8.88  11.97  12.47  89   209     0  1.9
  8  3335 J8  1689  2827 J8  3491  1954 J8   503  8677 20504  7.8  7.4  1.89  0.07  14.41   7.80  11.46  12.36  88   224     0  2.1
  9  1841 J8   883  1156 J8  2129  1401 J8   316  5922 17223  8.5  8.3  1.70  0.05  11.36   5.41   8.54   9.50  91   298     0  1.9
 10  1363 J8   633  2387 J8  2268   710 J8   220  3280 13841  6.2  6.0  1.19  0.03   9.80   0.46   4.67   6.88  84   409     0  1.8
