722103 ST LUCIE CO INTL       FL  -5  N27 29  W080 22     7  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  3  5553 K4  1129  5889 K6  2165  1889 K4   508  9164 16545  3.5  3.3  2.31  0.11  26.55  15.00  20.98  23.32  75     4    80  3.4
  4  6328 K4  1573  6031 K6  2501  2072 K4   509 10410 17363  3.2  3.0  2.25  0.15  26.57  15.30  21.20  23.39  72    12    90  3.6
  5  7018 K4   612  6101 K6  1166  2481 K4   350 11121 18002  2.9  2.7  3.00  0.19  29.48  19.90  25.14  26.73  70     0   197  3.8
  6  6469 K4  1449  5447 K6  2022  2403 K4   386 11347 18278  3.7  3.1  4.17  0.21  30.63  21.97  26.35  27.80  77     0   239  3.5
  7  6034 K4  1277  4592 K6  1798  2545 K4   319 11171 18027  4.1  3.4  4.85  0.23  31.90  22.52  26.66  28.24  81     0   275  2.6
  8  5851 K4  1167  4788 K6  1791  2371 K4   388 10562 17371  3.4  2.8  4.66  0.21  31.30  22.52  26.71  28.47  80     0   266  2.6
  9  4971 K4  1443  4332 K6  2239  2059 K4   374  9483 16577  4.1  3.3  4.64  0.18  30.97  22.80  26.79  28.59  81     0   257  2.8
 10  4511 K4  1090  4887 K6  2083  1642 K4   394  8040 15754  3.5  3.3  2.98  0.14  27.55  19.38  23.21  25.15  76     0   159  3.2
 11  3896 K4   992  5166 K6  2148  1261 K4   329  6662 15029  3.2  2.9  2.42  0.10  25.27  13.75  19.65  22.24  77    24    59  2.7
 12  3354 K4   720  4533 K6  1952  1263 K4   316  5980 14676  4.4  4.1  2.05  0.08  22.46  12.29  17.43  19.68  78    75    46  3.3
 13  5167 K4  1225  5197 K6   617  1874 K4   524  8997 16522  3.6  3.3  3.09  0.15  27.29  17.34  22.34  24.40  77   250  1713  3.1
 2001
  1  3778 K4   830  5543 K6  2054  1117 K4   391  6405 14967  3.9  3.6  1.75  0.07  20.83   7.07  13.69  17.23  73   151    15  2.7
  2  4805 K4   917  6132 K6  1797  1383 K4   346  7658 15699  3.7  3.5  2.47  0.08  25.69  14.66  20.26  22.75  78    15    66  3.2
  3  5069 K4  1475  5023 K6  2933  1880 K4   613  9156 16549  4.0  3.7  2.41  0.10  25.98  13.81  19.83  22.32  72    33    82  3.6
  4  6444 K4  1291  6248 K6  2273  2047 K4   570 10407 17360  3.1  2.8  2.41  0.15  27.04  16.47  22.08  24.08  69     6   109  3.9
  5  6371 K4  1341  5109 K6  2292  2574 K4   522 11121 18004  3.8  3.3  3.02  0.18  28.60  19.32  24.02  25.56  74     0   175  3.9
  6  6047 K4  1069  4668 K6  1456  2488 K4   284 11348 18280  4.2  3.3  4.32  0.21  31.20  21.42  25.92  27.62  82     0   239  3.1
  7  5786 K4  1537  4344 K6  2084  2571 K4   392 11173 18033  4.5  3.7  4.88  0.22  30.74  22.77  26.30  27.66  84     0   261  3.0
  8  5754 K4  1454  4780 K6  2157  2277 K4   421 10566 17375  3.6  2.9  4.83  0.21  31.29  22.73  26.86  28.54  83     0   269  2.8
  9  4481 K4  1555  3547 K6  2348  2142 K4   337  9490 16575  5.3  4.5  4.76  0.18  29.33  21.96  25.28  26.86  85     0   220  3.0
 10  4039 K4  1278  3544 K6  2149  1869 K4   327  8049 15756  6.0  5.3  3.62  0.14  27.65  20.79  24.14  25.51  78     3   186  3.6
 11  3665 K4   992  4478 K6  2257  1343 K4   358  6669 15027  4.4  4.2  2.61  0.10  25.43  16.80  21.05  23.12  81     0    84  3.4
