722025 FORT LAUDERDALE HOLLYW FL  -5  N26  4  W080  9     3  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  6  5995 J5  1118  3927 J6  1653  3015 J5   414 11293 18141  6.0  5.3  4.52  0.21  32.11  25.14  28.38  29.42  75     0   309  3.3
  7  6101 J5   598  3817 J6  1222  3141 J5   478 11135 17908  5.8  5.0  4.74  0.23  32.88  26.34  29.40  30.39  74     0   350  3.0
  8  5522 J5   905  3366 J6  1549  2972 J5   435 10588 17296  6.0  5.3  4.75  0.22  33.20  26.64  29.53  30.49  73     0   359  2.5
  9  4540 J5   918  2832 J6  1553  2521 J5   345  9589 16563  6.9  6.1  5.08  0.19  31.21  25.40  28.35  29.21  78     0   299  3.1
 10  4221 J5   784  3477 J6  1356  2073 J5   285  8219 15807  6.0  5.3  3.46  0.14  29.99  24.15  26.94  28.06  68     0   271  4.5
 11  2980 J5   948  2411 J6  2011  1674 J5   307  6886 15139  6.5  6.0  3.57  0.11  27.71  20.97  24.16  25.42  73     0   180  3.9
 12  2900 J5   903  3018 J6  2142  1403 J5   319  6215 14819  5.2  5.0  2.95  0.08  25.43  17.87  21.47  22.96  73    15   118  3.8
 13  4652 J5  1175  3539 J6   576  2301 J5   622  9102 16524  5.8  5.3  3.77  0.15  29.41  22.77  25.93  27.11  72    44  2880  3.9
 1998
  1  3497 K4   937  4083 K6  2680  1471 K4   535  6622 15090  7.1  6.9  2.91  0.07  25.34  18.88  22.10  23.42  73     6   123  4.7
  2  4040 K4  1499  4386 K6  3086  1595 K4   583  7833 15761  5.2  4.9  2.44  0.08  25.53  17.65  21.75  23.37  72    13   104  5.3
  3  5303 K4  1470  5357 K6  3007  1916 K4   700  9269 16544  5.6  5.1  2.47  0.11  25.56  18.53  21.99  23.18  67    10   125  5.7
