722016 MARATHON AIRPORT       FL  -5  N24 44  W081  3     2  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  8  6085 J8  1234  5214 J8  2261  2263 J8   564 10615 17239  5.5  4.2  4.80  0.14  31.76  27.16  29.24  30.17  75     0   345  2.3
  9  5278 J8  1009  4486 J8  2052  2175 J8   545  9698 16562  5.8  4.8  5.05  0.14  31.61  26.63  28.85  29.72  77     0   324  2.1
 10  4183 J8  1053  3481 J8  2019  1997 J8   423  8399 15871  6.3  5.5  5.16  0.14  29.72  25.80  27.54  28.28  81     0   292  3.4
 11  3896 J8   908  4389 J8  2018  1479 J8   363  7105 15251  4.0  3.4  3.16  0.15  25.96  21.44  23.49  24.20  76     0   161  3.7
 12  3245 J8   940  3674 J8  2124  1335 J8   250  6436 14955  4.4  4.2  2.90  0.13  22.95  18.28  20.42  21.22  78    29   100  3.9
 13  5127 J8  1157  4761 J8   884  1974 J8   464  9193 16523  4.8  4.1  3.74  0.14  27.97  22.97  25.32  26.20  76    58  2674  2.9
 1996
  1  3563 J8  1081  4320 J8  2614  1346 J8   364  6816 15200  3.9  3.8  2.56  0.12  22.89  17.06  19.76  20.91  78    28    79  3.6
  2  4964 J8  1052  6119 J8  2127  1395 J8   411  8007 15826  1.9  1.9  2.08  0.14  23.04  15.76  19.33  20.69  74    37    68  3.1
  3  5223 J8  1627  5317 J8  2847  1727 J8   430  9401 16559  3.8  3.6  2.61  0.14  24.13  18.43  21.00  22.00  76    17   108  4.0
  4  5951 J8  1449  5465 J8  2427  2078 J8   454 10492 17248  3.6  3.4  2.78  0.15  27.17  21.89  24.27  25.26  73     1   187  3.7
  5  5832 J8  1492  4753 J8  2337  2310 J8   439 11071 17781  5.5  4.8  3.97  0.15  29.50  23.36  26.32  27.43  77     0   251  3.2
  6  5573 J8  1463  4045 J8  2321  2596 J8   468 11234 18012  6.6  5.4  4.65  0.15  30.97  25.16  27.91  28.81  73     0   292  2.7
  7  7119 J8   586  6799 J8  1300  2101 J8   470 11092 17792  4.1  1.6  4.40  0.17  31.79  25.71  28.51  29.50  78     0   323  3.1
  8  6566 J8   779  6333 J8  1546  2061 J8   540 10599 17227  4.7  2.1  4.55  0.14  31.61  25.63  28.47  29.40  77     0   319  2.9
  9  4479 J8  1347  3218 J8  2337  2326 J8   518  9670 16548  6.8  5.4  4.51  0.14  31.27  25.74  28.45  29.38  75     0   305  2.5
 10  3503 J8  1294  2671 J8  2454  1878 J8   393  8366 15852  7.2  6.7  4.33  0.14  29.29  25.06  26.93  27.71  76     0   274  4.2
 11  3280 J8   904  2893 J8  1794  1682 J8   325  7079 15243  6.2  5.4  3.19  0.15  27.73  22.42  25.07  25.95  66     0   202  4.8
 12  3168 J8   852  3484 J8  1941  1413 J8   280  6433 14951  4.4  4.1  2.83  0.13  26.06  20.28  22.78  23.91  74     5   155  3.4
 13  4935 J8  1340  4618 J8  1401  1909 J8   406  9188 16520  4.9  4.0  3.54  0.14  27.95  22.21  24.90  25.91  75    87  2564  3.4
 1997
  1  3407 J8  1195  3977 J8  2803  1363 J8   399  6839 15211  4.7  4.5  2.72  0.12  24.61  19.35  21.87  22.83  74    15   128  3.7
  2  4004 J8   959  3575 J8  1993  1908 J8   391  8021 15837  4.8  4.4  3.06  0.14  27.31  22.19  24.52  25.58  78     0   180  3.5
  3  5113 J7  1128  4646 J8  2159  2089 J7   511  9395 16554  4.1  3.9  3.05  0.14  29.26  23.94  26.20  27.27  72     0   256  3.7
  4  4982 J8  1545  3696 J8  2379  2315 J8   351 10490 17250  5.9  5.6  3.59  0.14  29.18  23.63  26.27  27.33  70     0   242  3.5
  5  5362 J8  1221  3531 J8  1852  2788 J8   397 11071 17786  6.6  6.1  3.88  0.15  31.15  25.23  27.98  28.99  72     0   306  3.1
  6  5019 J8  1555  3233 J8  2390  2694 J8   518 11236 18014  7.2  6.2  4.51  0.15  32.04  26.56  28.84  29.65  73     0   329  2.8
  7  4692 J8  1023  2600 J8  1494  2886 J8   345 11094 17792  7.6  6.8  4.70  0.17  33.19  27.98  30.35  31.15  72     0   380  2.3
  8  4809 J8  1065  3002 J8  1525  2676 J8   319 10602 17228  7.2  6.2  4.62  0.14  33.93  28.99  31.06  31.95  72     0   407  2.3
  9  4251 J8  1205  2609 J8  1902  2472 J8   386  9675 16548  7.2  6.5  5.10  0.14  31.95  26.98  29.15  30.10  76     0   334  2.8
 10  4099 J8  1123  3444 J8  2181  1934 J8   404  8373 15850  6.4  5.3  3.59  0.14  30.48  25.31  27.59  28.70  79     0   297  3.6
 11  2879 J8  1070  2128 J8  1918  1703 J8   279  7086 15241  7.0  6.1  3.88  0.15  28.26  23.19  25.56  26.26  77     0   222  3.7
 12  2727 J7  1068  2660 J8  2589  1402 J7   328  6433 14950  5.6  5.3  3.17  0.13  25.52  20.34  22.75  23.53  77     1   144  3.3
 13  4279 J8   884  3258 J8   701  2186 J8   533  9193 16522  6.2  5.6  3.82  0.14  29.74  24.47  26.84  27.78  74    16  3224  3.2
 1998
  1  3718 K4  1001  4118 K6  2253  1545 K4   426  6832 15207  6.1  5.5  3.06  0.12  25.75  20.98  23.22  24.23  79     0   156  3.6
  2  4475 K4  1233  4589 K6  2163  1720 K4   401  8009 15830  5.6  5.3  2.56  0.14  24.67  19.96  22.29  23.14  79     2   114  3.7
  3  5844 K4  1334  6049 K6  2239  1782 K4   419  9383 16551  5.0  4.7  2.62  0.14  25.98  20.05  22.75  23.73  67     4   149  4.5
  4  7077 K4   553  7202 K6  1289  1855 K4   429 10482 17239  3.8  3.6  2.42  0.14  29.70  23.33  26.00  27.25  65     0   246  3.9
  5  7087 K4  1042  6565 K6  2284  2108 K4   702 11067 17782  3.1  2.6  3.23  0.15  31.32  25.09  27.96  29.13  73     0   306  2.5
