722039 FORT LAUDERDALE        FL  -5  N26 12  W080 10     4  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  9  4436 K4  1517  3377 K6  2273  2188 K4   395  9578 16563  4.9  4.3  4.77  0.19  30.67  23.93  26.86  28.04  78     0   269  3.3
 10  3890 K4  1203  3109 K6  1910  1974 K4   322  8202 15799  6.0  5.4  3.93  0.14  28.58  23.06  25.62  26.69  73     0   232  4.7
 11  3628 K4   857  4132 K6  1986  1542 K4   399  6864 15129  4.6  4.4  2.72  0.11  26.34  19.47  22.71  24.17  72     0   137  4.4
 12  3279 K4   776  4124 K6  1920  1338 K4   343  6193 14806  4.5  4.3  2.68  0.08  25.74  19.35  22.22  23.79  69    10   140  4.0
 13  4881 K4  1023  4586 K6   886  1975 K4   491  9093 16523  4.4  4.0  3.40  0.15  28.16  20.71  24.22  25.63  71   118  2347  4.0
 2002
  1  3736 K4   942  5175 K6  2292  1204 K4   388  6602 15076  3.4  3.3  2.65  0.07  24.45  15.94  20.13  22.13  72    39    97  3.5
  2  4013 K4  1288  4234 K6  2662  1668 K4   490  7817 15755  5.4  5.1  3.00  0.08  24.29  16.32  20.19  21.70  73    13    68  3.4
  3  5235 K4  1682  5232 K6  2710  1892 K4   445  9258 16544  4.1  4.0  2.93  0.11  26.91  19.71  23.24  24.56  76     4   158  4.4
  4  6499 K4  1149  6060 K6  2087  2165 K4   508 10440 17307  3.2  3.1  3.17  0.15  28.43  21.82  24.97  26.29  75     0   204  4.4
  5  6507 K4  1123  5202 K6  1962  2632 K4   505 11096 17895  4.2  4.0  3.54  0.19  29.61  23.45  26.35  27.37  79     0   254  4.6
  6  4505 K4  1876  2594 K6  2087  2566 K4   449 11298 18150  7.2  6.3  4.93  0.21  29.79  23.52  26.39  27.16  81     0   250  3.0
  7  5754 K4  1422  4185 K6  1944  2615 K4   395 11141 17920  5.0  4.4  4.91  0.23  31.07  24.59  27.54  28.46  78     0   295  2.1
  8  5753 K4  1142  4452 K6  1682  2457 K4   332 10592 17315  4.7  4.2  4.80  0.21  32.04  24.81  28.15  29.34  76     0   313  3.2
  9  5070 K4  1026  4063 K6  1636  2311 K4   293  9589 16571  5.3  4.7  5.16  0.19  31.23  25.39  28.01  29.09  79     0   300  3.8
 10  4817 K4   710  5015 K6  1447  1816 K4   381  8214 15806  3.6  3.5  4.28  0.14  30.97  23.49  26.93  28.50  74     0   276  3.0
 11  3736 K4   926  4455 K6  2154  1449 K4   363  6874 15136  4.3  4.0  3.18  0.11  26.37  17.53  22.06  23.65  72    10   118  3.2
 12  3058 K4   767  3563 K6  2114  1411 K4   330  6194 14807  5.0  4.7  2.93  0.08  24.30  15.87  20.20  21.95  74    26    80  3.8
 13  4890 K4  1120  4519 K6   907  2016 K4   511  9093 16524  4.6  4.3  3.79  0.15  28.29  21.04  24.51  25.85  76    92  2413  3.5
 2003
