702185 MEKORYUK               AK  -9  N60 22  W166 16    15  1011
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  3  1801 J8   828  1596 J8  1614  1245 J8   441  4879 16289  8.3  7.3  0.84  0.11   0.82  -4.13  -1.39  -0.98  75   620     0  7.4
  4  3348 J8  1393  2987 J8  3140  1932 J8   557  7793 19809  7.6  6.5  0.75  0.13   1.75  -3.90  -1.01  -0.39  69   582     0  8.4
  5  3334 J8  1653  2065 J8  2717  2152 J8   585 10250 22994  9.0  8.2  0.97  0.14   2.33  -0.50   0.93   1.11  83   540     0  6.8
  6  4612 J8  1442  3377 J8  2498  2673 J8   488 11413 24803  8.3  6.6  1.61  0.13   9.43   4.16   6.83   7.21  82   346     0  4.8
  7  3999 J8  1798  3030 J8  3249  2247 J8   499 10758 23703  8.3  7.6  2.06  0.11  12.76   7.32  10.04  10.52  85   257     0  3.6
  8  3319 J8  1059  2642 J8  2466  2026 J8   480  8592 20661  8.1  7.2  1.79  0.08  10.81   6.48   8.76   9.22  82   300     0  6.8
  9  2111 J8   803  2013 J8  1895  1340 J8   294  5790 17253  8.4  7.3  1.29  0.06   8.94   4.15   6.89   7.61  81   353     0  6.0
 10  1182 J8   400  2039 J8  1706   688 J8   197  3132 13735  7.4  6.5  0.76  0.04   4.07  -1.07   1.80   2.71  76   522     0  6.4
 11   523 J8   260  1447 J8  1408   312 J8   132  1310 10275  6.9  6.1  0.71  0.03  -0.08  -4.60  -2.05  -1.69  82   620     0  7.1
 12   248 J8    62  1327 J8   998   138 J8    49   625  8185  4.9  4.3  0.47  0.04  -7.70 -12.92 -10.00  -9.49  79   888     0  7.3
 13  2149 J8  1526  2102 J8   752  1297 J8   893  5664 16656  7.5  6.6  1.04  0.08   2.44  -2.76  -0.01   0.44  79  6732     0  6.4
 1999
  1   397 J8   173  1278 J8  1153   241 J8    88   985  9425  4.9  4.3  0.53  0.06 -10.86 -17.74 -14.26 -14.32  80  1012     0  7.2
  2   939 J8   438  1625 J8  1532   596 J8   263  2418 12688  6.1  5.3  0.47  0.08 -11.11 -17.14 -13.87 -13.22  84   909     0  7.6
  3  2305 J8   657  3245 J8  2427  1215 J8   490  4856 16252  5.0  4.5  0.54  0.11  -9.97 -15.99 -12.75 -12.09  82   971     0  6.1
  4  3772 J8  1380  3937 J8  3072  1874 J8   552  7769 19785  6.8  6.0  0.70  0.13  -1.76  -7.16  -4.09  -3.63  78   684     0  7.9
  5  3909 J8  2019  3603 J8  3784  2011 J8   548 10233 22971  6.7  6.1  0.88  0.14   0.94  -3.70  -1.17  -0.71  84   611     0  4.6
  6  4697 J8  2048  4210 J8  3680  2275 J8   637 11410 24799  7.2  6.2  1.73  0.13   6.88   1.97   4.40   4.75  85   417     0  4.9
  7  3496 J8  1445  1740 J8  2371  2499 J8   493 10770 23719  9.0  8.5  2.08  0.11  10.41   5.87   8.17   8.60  84   316     0  4.1
  8  2737 J8  1456  2074 J8  2790  1719 J8   559  8613 20693  8.6  8.1  1.91  0.08  10.87   6.50   8.77   9.34  84   299     0  5.5
  9  2229 J8   750  2169 J8  2062  1382 J8   367  5813 17284  8.5  7.2  1.34  0.06   9.52   6.06   7.74   8.28  81   316     0  6.3
 10  1330 J8   487  2287 J8  1619   711 J8   196  3151 13768  7.6  6.5  0.62  0.04   1.78  -2.28  -0.01   0.45  70   576     0  6.3
 11   492 J8   242  1129 J8  1480   325 J8   146  1320 10304  7.5  6.9  0.55  0.03  -3.78  -8.50  -6.01  -5.90  77   734     0  8.3
 12   234 J8    64  1191 J8   924   136 J8    38   627  8188  5.5  4.7  0.38  0.04 -15.94 -21.47 -18.53 -18.44  76  1148     0  6.4
 13  2211 J8  1537  2374 J8  1101  1249 J8   834  5664 16656  7.0  6.2  0.98  0.08  -1.09  -6.13  -3.47  -3.07  80  7992     0  6.3
 2000
